YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2017,2017,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.0,39,,,37.4,40.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,13,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2014,2014,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.4,36.4,,,30,42.8,Race/Ethnicity,"Black, non-Hispanic",,,,,,53,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2012,2012,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,52.3,52.3,,,48.5,56.1,Race/Ethnicity,Hispanic,,,,,,25,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2019,2019,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.0,31,,,26.4,35.6,Race/Ethnicity,Hispanic,,,,,,13,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2017,2017,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,52.0,52,,,47.6,56.4,Race/Ethnicity,American Indian or Alaska Native,,,,,,35,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2012,2012,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,30.7,30.7,,,28.4,33,Gender,Male,,,,,,10,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2017,2017,IN,Indiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,22.3,22.3,,,13.9,30.7,Race/Ethnicity,"Asian, non-Hispanic",,,,,,18,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2011,2011,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.8,38.8,,,36.2,41.3,Gender,Female,,,,,,16,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2012,2012,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,38,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2019,2019,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.0,33,,,32.1,33.8,Gender,Female,,,,,,42,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2018,2018,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.6,36.6,,,28.7,44.4,Race/Ethnicity,Hispanic,,,,,,27,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2018,2018,MI,Michigan,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.3,34.3,,,33.6,34.9,Gender,Male,,,,,,26,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.7,35.7,,,35.6,35.8,Gender,Male,,,,,,59,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2016,2016,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.5,38.5,,,34.1,42.9,Race/Ethnicity,Hispanic,,,,,,09,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2010,2010,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42.1,42.1,,,40.4,43.8,Gender,Male,,,,,,05,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2015,2015,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.2,36.2,,,33.6,38.8,Overall,Overall,,,,,,56,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2013,2013,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.8,34.8,,,28.5,41.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,08,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2010,2010,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.5,37.5,,,36.5,38.5,Gender,Male,,,,,,13,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2019,2019,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.4,32.4,,,29.9,34.9,Overall,Overall,,,,,,56,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2011,2011,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,48.5,48.5,,,43.5,53.5,Race/Ethnicity,"Black, non-Hispanic",,,,,,20,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2013,2013,IL,Illinois,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,41.2,41.2,,,39.5,42.9,Race/Ethnicity,"Black, non-Hispanic",,,,,,17,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2018,2018,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.2,31.2,,,29.3,33.2,Race/Ethnicity,"White, non-Hispanic",,,,,,10,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2012,2012,LA,Louisiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.7,43.7,,,42.5,45,Gender,Female,,,,,,22,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2017,2017,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.0,33,,,32.3,33.7,Race/Ethnicity,"White, non-Hispanic",,,,,,04,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2018,2018,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.7,32.7,,,32.2,33.1,Race/Ethnicity,"White, non-Hispanic",,,,,,06,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2011,2011,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,51.7,51.7,,,50.7,52.7,Overall,Overall,,,,,,72,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.9,38.9,,,28.4,49.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,19,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2010,2010,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.4,31.4,,,30.6,32.2,Race/Ethnicity,"White, non-Hispanic",,,,,,27,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2013,2013,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,50.0,50,,,49,50.9,Race/Ethnicity,Hispanic,,,,,,72,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2019,2019,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,41.3,41.3,,,38.8,43.8,Gender,Female,,,,,,28,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2012,2012,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.6,31.6,,,30.7,32.5,Race/Ethnicity,"White, non-Hispanic",,,,,,24,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2011,2011,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.4,33.4,,,32.8,34,Race/Ethnicity,"White, non-Hispanic",,,,,,12,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2016,2016,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.3,35.3,,,34,36.5,Gender,Male,,,,,,20,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2011,2011,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.3,32.3,,,28.2,36.4,Race/Ethnicity,"Asian, non-Hispanic",,,,,,42,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2019,2019,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42.8,42.8,,,40.5,45.1,Gender,Male,,,,,,05,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2017,2017,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,51,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2010,2010,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,12,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2018,2018,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,41.9,41.9,,,40.7,43.1,Overall,Overall,,,,,,05,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.6,31.6,,,31,32.2,Overall,Overall,,,,,,55,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,28.5,28.5,,,18.9,38.1,Race/Ethnicity,"Asian, non-Hispanic",,,,,,19,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2016,2016,NV,Nevada,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,25.8,25.8,,,22.3,29.3,Race/Ethnicity,"Asian, non-Hispanic",,,,,,32,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2011,2011,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,40.4,40.4,,,39.9,40.9,Overall,Overall,,,,,,48,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42.8,42.8,,,32.7,52.8,Race/Ethnicity,Hispanic,,,,,,16,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2011,2011,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,01,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2013,2013,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.4,35.4,,,34,36.8,Race/Ethnicity,"White, non-Hispanic",,,,,,23,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2016,2016,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.1,35.1,,,34.2,36,Gender,Male,,,,,,04,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2014,2014,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.2,33.2,,,32.1,34.3,Gender,Male,,,,,,08,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2016,2016,NV,Nevada,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.2,34.2,,,32.8,35.5,Gender,Female,,,,,,32,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2014,2014,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.3,43.3,,,35.7,50.9,Race/Ethnicity,"Asian, non-Hispanic",,,,,,27,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2013,2013,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.0,33,,,32.6,33.4,Race/Ethnicity,"White, non-Hispanic",,,,,,36,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2011,2011,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.6,39.6,,,28.9,50.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,19,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2018,2018,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,28.1,28.1,,,27,29.1,Race/Ethnicity,"White, non-Hispanic",,,,,,09,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2012,2012,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.9,36.9,,,36.8,37.1,Gender,Female,,,,,,59,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2016,2016,IN,Indiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.9,34.9,,,29.7,40.1,Race/Ethnicity,Hispanic,,,,,,18,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2017,2017,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,29.1,29.1,,,28.2,30,Race/Ethnicity,"White, non-Hispanic",,,,,,09,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2010,2010,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,20,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2014,2014,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,40.2,40.2,,,39.7,40.6,Race/Ethnicity,Hispanic,,,,,,59,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2014,2014,LA,Louisiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.5,38.5,,,37.4,39.6,Race/Ethnicity,"White, non-Hispanic",,,,,,22,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2017,2017,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.2,35.2,,,33.3,37.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,34,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2015,2015,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.9,33.9,,,33.4,34.4,Gender,Female,,,,,,12,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2013,2013,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.4,33.4,,,31.7,35.1,Race/Ethnicity,"White, non-Hispanic",,,,,,38,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2012,2012,SC,South Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.7,37.7,,,36.6,38.8,Gender,Female,,,,,,45,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2013,2013,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.5,36.5,,,34.8,38.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,12,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2013,2013,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,45.4,45.4,,,43.5,47.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,01,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2014,2014,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,12,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2010,2010,NH,New Hampshire,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.7,31.7,,,30.2,33.2,Race/Ethnicity,"White, non-Hispanic",,,,,,33,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2018,2018,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,29.6,29.6,,,28.7,30.5,Race/Ethnicity,"White, non-Hispanic",,,,,,24,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2017,2017,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.2,39.2,,,38.8,39.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,59,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2010,2010,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.4,31.4,,,28.6,34.2,Race/Ethnicity,"Asian, non-Hispanic",,,,,,48,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2013,2013,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,37.9,37.9,,,36.6,39.2,Gender,Male,,,,,,53,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2010,2010,SC,South Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.1,34.1,,,23.8,44.3,Race/Ethnicity,Hispanic,,,,,,45,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2016,2016,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,51.1,51.1,,,47.4,54.8,Race/Ethnicity,Hispanic,,,,,,25,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2017,2017,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,30.1,30.1,,,28,32.2,Race/Ethnicity,"White, non-Hispanic",,,,,,38,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2015,2015,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,28,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2018,2018,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.6,39.6,,,38.7,40.6,Race/Ethnicity,"White, non-Hispanic",,,,,,21,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2014,2014,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,29.5,29.5,,,23.4,35.6,Race/Ethnicity,"Asian, non-Hispanic",,,,,,37,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2014,2014,NV,Nevada,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42.2,42.2,,,37.1,47.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,32,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2011,2011,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,29.3,29.3,,,27.1,31.5,Race/Ethnicity,"Asian, non-Hispanic",,,,,,36,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2015,2015,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.5,38.5,,,38,39,Overall,Overall,,,,,,48,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2011,2011,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.6,35.6,,,29.5,41.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,04,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2015,2015,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.7,31.7,,,30.9,32.5,Race/Ethnicity,"White, non-Hispanic",,,,,,08,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2010,2010,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.4,34.4,,,33.2,35.6,Overall,Overall,,,,,,49,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2010,2010,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,32.9,32.9,,,32.3,33.5,Race/Ethnicity,"White, non-Hispanic",,,,,,36,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2019,2019,HI,Hawaii,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,34.6,34.6,,,31.9,37.2,Gender,Female,,,,,,15,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2019,2019,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,29.4,29.4,,,28.2,30.6,Gender,Female,,,,,,55,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2016,2016,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.1,36.1,,,34.8,37.4,Overall,Overall,,,,,,16,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42.1,42.1,,,34.3,49.9,Race/Ethnicity,Hispanic,,,,,,27,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2018,2018,AL,Alabama,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.1,38.1,,,37.2,39,Race/Ethnicity,"White, non-Hispanic",,,,,,01,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2018,2018,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.0,35,,,33.5,36.4,Race/Ethnicity,"White, non-Hispanic",,,,,,16,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2013,2013,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.7,36.7,,,35.9,37.5,Race/Ethnicity,"White, non-Hispanic",,,,,,29,DIS,DIS1_0,CRDPREV,RACE,WHT,,,,
2014,2014,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,36.9,36.9,,,28.6,45.2,Race/Ethnicity,"Asian, non-Hispanic",,,,,,40,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2014,2014,OR,Oregon,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,38.0,38,,,37.1,38.9,Overall,Overall,,,,,,41,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,WV,West Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,42.1,42.1,,,40.2,43.9,Gender,Female,,,,,,54,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2015,2015,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,19.2,19.2,,,11.1,27.3,Race/Ethnicity,"Asian, non-Hispanic",,,,,,49,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2010,2010,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,40,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2012,2012,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,43.4,43.4,,,42,44.8,Race/Ethnicity,"Black, non-Hispanic",,,,,,37,DIS,DIS1_0,CRDPREV,RACE,BLK,,,,
2014,2014,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,35,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2012,2012,HI,Hawaii,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,15,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2014,2014,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,31.7,31.7,,,17.5,45.9,Race/Ethnicity,Hispanic,,,,,,21,DIS,DIS1_0,CRDPREV,RACE,HIS,,,,
2015,2015,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,47.1,47.1,,,41,53.2,Race/Ethnicity,American Indian or Alaska Native,,,,,,37,DIS,DIS1_0,CRDPREV,RACE,AIAN,,,,
2012,2012,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,33.8,33.8,,,32.8,34.8,Gender,Male,,,,,,04,DIS,DIS1_0,CRDPREV,GENDER,GENM,,,,
2019,2019,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,30.0,30,,,26.9,33.2,Gender,Female,,,,,,46,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
2014,2014,NE,Nebraska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,35.0,35,,,33.8,36.2,Overall,Overall,,,,,,31,DIS,DIS1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,NE,Nebraska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,31,DIS,DIS1_0,CRDPREV,RACE,ASN,,,,
2015,2015,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.8,39.8,,,38.7,40.9,Gender,Female,,,,,,47,DIS,DIS1_0,CRDPREV,GENDER,GENF,,,,
