YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,AK,Alaska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.2,24.2,,,21,27.8,Race/Ethnicity,"White, non-Hispanic",,,,,,02,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2015,2015,IN,Indiana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,33.8,33.8,,,27.8,40.4,Race/Ethnicity,Hispanic,,,,,,18,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,CA,California,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Gender,Female,,,,,,06,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2017,2017,DE,Delaware,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,33.2,33.2,,,29.1,37.5,Race/Ethnicity,"White, non-Hispanic",,,,,,10,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,OK,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.8,24.8,,,20.1,30.1,Gender,Male,,,,,,40,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,TX,Texas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.8,27.8,,,24.7,31,Overall,Overall,,,,,,48,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,HI,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.2,23.2,,,20.5,26.2,Gender,Male,,,,,,15,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,CT,Connecticut,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,20.9,20.9,,,13.4,31.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,09,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2019,2019,KS,Kansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.5,35.5,,,31.3,39.9,Gender,Female,,,,,,20,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2017,2017,IA,Iowa,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,22.6,22.6,,,16.1,30.9,Race/Ethnicity,Hispanic,,,,,,19,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,IA,Iowa,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Female,,,,,,19,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2019,2019,NE,Nebraska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,31,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2015,2015,MA,Massachusetts,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,33.9,33.9,,,30.9,36.9,Overall,Overall,,,,,,25,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,MI,Michigan,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.6,28.6,,,24.8,32.7,Gender,Female,,,,,,26,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,MO,Missouri,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.9,24.9,,,19.2,31.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,29,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2015,2015,AK,Alaska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.6,23.6,,,20.8,26.8,Gender,Female,,,,,,02,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,WI,Wisconsin,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.2,35.2,,,29.3,41.5,Race/Ethnicity,Hispanic,,,,,,55,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,DE,Delaware,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.3,27.3,,,22.9,32.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,10,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2015,2015,MS,Mississippi,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.1,24.1,,,20.9,27.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,28,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,IN,Indiana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,18,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2019,2019,AK,Alaska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,22.1,22.1,,,19.5,25,Overall,Overall,,,,,,02,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,WY,Wyoming,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,,56,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2015,2015,DC,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,17.4,17.4,,,16.2,18.6,Gender,Male,,,,,,11,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,KS,Kansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,31.8,31.8,,,28.2,35.8,Race/Ethnicity,"White, non-Hispanic",,,,,,20,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2017,2017,WV,West Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.3,27.3,,,24.3,30.5,Race/Ethnicity,"White, non-Hispanic",,,,,,54,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2015,2015,TX,Texas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,VT,Vermont,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,33.9,33.9,,,32.9,34.9,Gender,Female,,,,,,50,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,OR,Oregon,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,41,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2013,2013,MD,Maryland,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,31.2,31.2,,,30.4,32.1,Overall,Overall,,,,,,24,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,NE,Nebraska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,31,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,KY,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.9,23.9,,,20.9,27.2,Race/Ethnicity,"White, non-Hispanic",,,,,,21,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2015,2015,TX,Texas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"White, non-Hispanic",,,,,,48,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,AZ,Arizona,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.5,23.5,,,18.3,29.7,Gender,Male,,,,,,04,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,VI,Virgin Islands,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Female,,,,,,78,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,US,United States,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.2,35.2,,,31.2,39.3,Race/Ethnicity,"White, non-Hispanic",,,,,,59,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,OR,Oregon,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,,41,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,KY,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.7,27.7,,,19.3,38.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,21,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2013,2013,ME,Maine,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.6,26.6,,,24.8,28.5,Overall,Overall,,,,,,23,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,MA,Massachusetts,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.8,29.8,,,25.1,35,Gender,Male,,,,,,25,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,HI,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,14.2,14.2,,,11.7,17,Race/Ethnicity,"Asian, non-Hispanic",,,,,,15,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2013,2013,KS,Kansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,20,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2019,2019,HI,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.8,29.8,,,26.7,33.2,Race/Ethnicity,Hispanic,,,,,,15,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,AZ,Arizona,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.3,27.3,,,24.1,30.9,Race/Ethnicity,Hispanic,,,,,,04,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,SC,South Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.1,23.1,,,19.4,27.3,Overall,Overall,,,,,,45,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2019,2019,MN,Minnesota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Male,,,,,,27,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,OR,Oregon,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,41,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2019,2019,VT,Vermont,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,39.6,39.6,,,36.2,43,Race/Ethnicity,Hispanic,,,,,,50,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,VA,Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,51,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2015,2015,SC,South Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.8,29.8,,,25.3,34.8,Gender,Female,,,,,,45,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2019,2019,ND,North Dakota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.3,29.3,,,26,32.7,Race/Ethnicity,"White, non-Hispanic",,,,,,38,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2017,2017,AZ,Arizona,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,35.2,35.2,,,29.6,41.2,Race/Ethnicity,Hispanic,,,,,,04,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,AL,Alabama,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,36.6,36.6,,,31.6,42,Race/Ethnicity,"White, non-Hispanic",,,,,,01,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,NV,Nevada,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,37.4,37.4,,,32.8,42.3,Gender,Female,,,,,,32,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,NM,New Mexico,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.9,27.9,,,24.9,31,Gender,Male,,,,,,35,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,GU,Guam,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,11.8,11.8,,,8.4,16.2,Race/Ethnicity,"Asian, non-Hispanic",,,,,,66,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2015,2015,RI,Rhode Island,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.0,30,,,24.9,35.6,Gender,Female,,,,,,44,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2019,2019,AR,Arkansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.6,28.6,,,24.3,33.2,Race/Ethnicity,Hispanic,,,,,,05,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,DC,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.1,23.1,,,21.9,24.3,Gender,Female,,,,,,11,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2019,2019,ID,Idaho,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,,16,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2015,2015,PA,Pennsylvania,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,32.2,32.2,,,28.8,35.8,Race/Ethnicity,"White, non-Hispanic",,,,,,42,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,DC,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.6,29.6,,,28.4,30.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,11,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2015,2015,NE,Nebraska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,22.7,22.7,,,19.6,26.2,Overall,Overall,,,,,,31,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2019,2019,RI,Rhode Island,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,21.5,21.5,,,18,25.3,Overall,Overall,,,,,,44,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,VT,Vermont,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,32.0,32,,,31.1,32.9,Gender,Male,,,,,,50,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2013,2013,UT,Utah,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,49,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,DE,Delaware,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Female,,,,,,10,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,MN,Minnesota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Female,,,,,,27,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2019,2019,CT,Connecticut,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,22.8,22.8,,,20,25.9,Gender,Male,,,,,,09,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,HI,Hawaii,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,32.8,32.8,,,27.7,38.3,Race/Ethnicity,"White, non-Hispanic",,,,,,15,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,VA,Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.3,27.3,,,24.9,29.8,Overall,Overall,,,,,,51,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,CA,California,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.8,30.8,,,25.3,37,Race/Ethnicity,Hispanic,,,,,,06,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2017,2017,NV,Nevada,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,32,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2017,2017,OK,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,31.6,31.6,,,28.2,35.3,Overall,Overall,,,,,,40,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2019,2019,NY,New York,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.4,26.4,,,18,37.1,Race/Ethnicity,American Indian or Alaska Native,,,,,,36,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,IA,Iowa,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.7,24.7,,,14.7,38.3,Race/Ethnicity,Hispanic,,,,,,19,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2015,2015,LA,Louisiana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,22,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,KS,Kansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.5,26.5,,,19.9,34.3,Race/Ethnicity,Hispanic,,,,,,20,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,WV,West Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,,54,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2015,2015,GA,Georgia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Gender,Male,,,,,,13,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,TX,Texas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.6,26.6,,,22.9,30.6,Race/Ethnicity,Hispanic,,,,,,48,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2013,2013,VI,Virgin Islands,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,78,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,MT,Montana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,30,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2015,2015,ND,North Dakota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.8,30.8,,,27.7,34,Overall,Overall,,,,,,38,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,NM,New Mexico,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,35,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2015,2015,OH,Ohio,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"White, non-Hispanic",,,,,,39,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2015,2015,FL,Florida,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,32.7,32.7,,,30.6,34.9,Gender,Male,,,,,,12,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,NC,North Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.7,28.7,,,24.9,32.8,Race/Ethnicity,"White, non-Hispanic",,,,,,37,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2015,2015,CO,Colorado,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,08,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2013,2013,VT,Vermont,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,50,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2019,2019,NC,North Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,14.9,14.9,,,11,19.9,Race/Ethnicity,"Black, non-Hispanic",,,,,,37,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2013,2013,AR,Arkansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,37.8,37.8,,,33.6,42.2,Race/Ethnicity,"White, non-Hispanic",,,,,,05,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,WY,Wyoming,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,42.1,42.1,,,37.3,47.1,Race/Ethnicity,Hispanic,,,,,,56,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2017,2017,MI,Michigan,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,19.9,19.9,,,13.5,28.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,26,ALC,ALC1_1,CRDPREV,RACE,BLK,,,,
2019,2019,LA,Louisiana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,37.7,37.7,,,32.2,43.7,Race/Ethnicity,"White, non-Hispanic",,,,,,22,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2017,2017,AK,Alaska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,18.0,18,,,10,30.3,Race/Ethnicity,American Indian or Alaska Native,,,,,,02,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2013,2013,NV,Nevada,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.6,30.6,,,25.5,36.3,Gender,Male,,,,,,32,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2019,2019,IN,Indiana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,18,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2017,2017,PR,Puerto Rico,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,25.6,25.6,,,23.3,28,Gender,Female,,,,,,72,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2015,2015,MN,Minnesota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,27,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2013,2013,US,United States,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,21.7,21.7,,,18.3,25.5,Race/Ethnicity,"Asian, non-Hispanic",,,,,,59,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2013,2013,NM,New Mexico,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.9,29.9,,,26.5,33.5,Gender,Female,,,,,,35,ALC,ALC1_1,CRDPREV,GENDER,GENF,,,,
2013,2013,OK,Oklahoma,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,34.7,34.7,,,30,39.8,Race/Ethnicity,"White, non-Hispanic",,,,,,40,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,CO,Colorado,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.2,28.2,,,24.6,32.1,Gender,Male,,,,,,08,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2013,2013,UT,Utah,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,11.0,11,,,9.3,13,Overall,Overall,,,,,,49,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,GU,Guam,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"White, non-Hispanic",,,,,,66,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,IL,Illinois,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,17,ALC,ALC1_1,CRDPREV,RACE,AIAN,,,,
2017,2017,KY,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,28.7,28.7,,,25.2,32.5,Race/Ethnicity,"White, non-Hispanic",,,,,,21,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2015,2015,MO,Missouri,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,34.5,34.5,,,30.2,39.1,Overall,Overall,,,,,,29,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,IA,Iowa,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.7,29.7,,,24.4,35.7,Race/Ethnicity,"White, non-Hispanic",,,,,,19,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2013,2013,NJ,New Jersey,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,38.1,38.1,,,33.3,43.2,Gender,Male,,,,,,34,ALC,ALC1_1,CRDPREV,GENDER,GENM,,,,
2017,2017,AK,Alaska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,22.8,22.8,,,19.2,26.8,Overall,Overall,,,,,,02,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
2017,2017,NJ,New Jersey,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,,34,ALC,ALC1_1,CRDPREV,RACE,HIS,,,,
2019,2019,ME,Maine,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,23.1,23.1,,,21.6,24.6,Race/Ethnicity,"White, non-Hispanic",,,,,,23,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2017,2017,DC,District of Columbia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,10.5,10.5,,,6.8,15.7,Race/Ethnicity,"Asian, non-Hispanic",,,,,,11,ALC,ALC1_1,CRDPREV,RACE,ASN,,,,
2013,2013,AK,Alaska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.2,26.2,,,21.9,31.2,Race/Ethnicity,"White, non-Hispanic",,,,,,02,ALC,ALC1_1,CRDPREV,RACE,WHT,,,,
2019,2019,MA,Massachusetts,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,29.8,29.8,,,26.3,33.6,Overall,Overall,,,,,,25,ALC,ALC1_1,CRDPREV,OVERALL,OVR,,,,
