yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetypeid,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,topicid,questionid,responseid,locationid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2011,2011,SD,South Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,11.3,11.3,,,10.1,12.5,Overall,Overall,,,,,POINT(-100.3735306369997 44.353130053000484),ART,ART2_0,,46,OVERALL,OVR,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,14.5,14.5,,,13.3,15.8,Overall,Overall,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,OVERALL,OVR,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,13.7,13.7,,,12.6,15,Overall,Overall,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,OVERALL,OVR,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,10.6,10.6,,,9.1,12.5,Gender,Male,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,GENDER,GENM,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,9.9,9.9,,,8.5,11.5,Gender,Male,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,GENDER,GENM,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,18.1,18.1,,,16.4,19.9,Gender,Female,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,GENDER,GENF,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,17.2,17.2,,,15.5,19.1,Gender,Female,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,GENDER,GENF,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,15.8,15.8,,,14.4,17.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,WHT,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,14.3,14.3,,,13,15.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,WHT,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,9.8,9.8,,,7.8,12.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,BLK,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,11,11,,,8.8,13.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,BLK,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,HIS,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,HIS,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,OTH,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,OTH,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,MRC,,,,
2013,2013,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,RACE,MRC,,,,
2011,2011,TN,Tennessee,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,12.3,12.3,,,10.8,13.8,Overall,Overall,,,,,POINT(-85.77449091399967 35.68094058000048),ART,ART2_0,,47,OVERALL,OVR,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,10.2,10.2,,,9.4,11.1,Overall,Overall,,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,OVERALL,OVR,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,10.4,10.4,,,9.6,11.2,Overall,Overall,,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,OVERALL,OVR,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,7,7,,,6,8,Gender,Male,,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,GENDER,GENM,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,7.3,7.3,,,6.4,8.4,Gender,Male,,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,GENDER,GENM,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,13.3,13.3,,,12,14.7,Gender,Female,,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,GENDER,GENF,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,13.1,13.1,,,11.9,14.5,Gender,Female,,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,GENDER,GENF,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,12.6,12.6,,,11.5,13.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,WHT,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,11.1,11.1,,,10,12.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,WHT,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,14.2,14.2,,,11,18.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,BLK,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,14.7,14.7,,,11.6,18.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,BLK,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,6.3,6.3,,,5.1,7.8,Race/Ethnicity,Hispanic,,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,HIS,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,8.5,8.5,,,7,10.2,Race/Ethnicity,Hispanic,,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,HIS,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,7.2,7.2,,,4,12.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,OTH,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,8.5,8.5,,,4.9,14.5,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,OTH,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,MRC,,,,
2013,2013,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,17.7,17.7,,,10.6,28.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-97.351656 32.773204),ART,ART2_0,,48,RACE,MRC,,,,
2011,2011,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,10.1,10.1,,,9.4,10.8,Overall,Overall,,,,,POINT(-99.42677020599967 31.827240407000488),ART,ART2_0,,48,OVERALL,OVR,,,,
2013,2013,US,United States,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,11.6,11.6,*,50 States + DC: US Median,10.8,13,Overall,Overall,,,,,,ART,ART2_0,,59,OVERALL,OVR,,,,
2013,2013,US,United States,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,11.1,11.1,*,50 States + DC: US Median,10.4,12,Overall,Overall,,,,,,ART,ART2_0,,59,OVERALL,OVR,,,,
2013,2013,US,United States,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,9.9,9.9,*,50 States + DC: US Median,8.6,10.3,Gender,Male,,,,,,ART,ART2_0,,59,GENDER,GENM,,,,
2013,2013,US,United States,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,14,14,*,50 States + DC: US Median,13,15.2,Gender,Female,,,,,,ART,ART2_0,,59,GENDER,GENF,,,,
2013,2013,US,United States,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,12.7,12.7,*,50 States + DC: US Median,11.9,13.7,Gender,Female,,,,,,ART,ART2_0,,59,GENDER,GENF,,,,
2011,2011,US,United States,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,12,12,*,50 States + DC: US Median,,,Overall,Overall,,,,,,ART,ART2_0,,59,OVERALL,OVR,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,8.6,8.6,,,8,9.2,Overall,Overall,,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,OVERALL,OVR,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,9.5,9.5,,,8.9,10.1,Overall,Overall,,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,OVERALL,OVR,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,6.4,6.4,,,5.7,7.2,Gender,Male,,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,GENDER,GENM,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,7.3,7.3,,,6.5,8.1,Gender,Male,,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,GENDER,GENM,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,10.7,10.7,,,9.9,11.6,Gender,Female,,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,GENDER,GENF,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,11.5,11.5,,,10.7,12.4,Gender,Female,,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,GENDER,GENF,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,9.4,9.4,,,8.8,10.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,WHT,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,9.9,9.9,,,9.3,10.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,WHT,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,BLK,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,BLK,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,4.4,4.4,,,3.1,6.1,Race/Ethnicity,Hispanic,,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,HIS,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,5.7,5.7,,,4.1,7.9,Race/Ethnicity,Hispanic,,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,HIS,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,4.4,4.4,,,2.4,7.6,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,OTH,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,OTH,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,MRC,,,,
2013,2013,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-111.952249 40.644188),ART,ART2_0,,49,RACE,MRC,,,,
2011,2011,UT,Utah,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,9.7,9.7,,,9.1,10.3,Overall,Overall,,,,,POINT(-111.58713063499971 39.360700171000474),ART,ART2_0,,49,OVERALL,OVR,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,11.2,11.2,,,10.4,12.1,Overall,Overall,,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,OVERALL,OVR,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,10.7,10.7,,,10,11.6,Overall,Overall,,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,OVERALL,OVR,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,8.7,8.7,,,7.7,9.9,Gender,Male,,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,GENDER,GENM,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,8.8,8.8,,,7.7,9.9,Gender,Male,,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,GENDER,GENM,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,13.5,13.5,,,12.4,14.8,Gender,Female,,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,GENDER,GENF,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,12.6,12.6,,,11.5,13.7,Gender,Female,,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,GENDER,GENF,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,12,12,,,11.1,13,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,WHT,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,10.9,10.9,,,10,11.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,WHT,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,11.8,11.8,,,9.6,14.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,BLK,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,11.5,11.5,,,9.4,14.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,BLK,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,3.6,3.6,,,2.1,6.1,Race/Ethnicity,Hispanic,,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,HIS,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,5.8,5.8,,,3.3,10,Race/Ethnicity,Hispanic,,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,HIS,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,8.2,8.2,,,5.5,12.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,OTH,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,12.8,12.8,,,9,17.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,OTH,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,17.2,17.2,,,10.6,26.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,MRC,,,,
2013,2013,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,19.1,19.1,,,12.9,27.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-77.240515 38.908547),ART,ART2_0,,51,RACE,MRC,,,,
2011,2011,VA,Virginia,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,11.8,11.8,,,10.8,12.8,Overall,Overall,,,,,POINT(-78.45789046299967 37.54268067400045),ART,ART2_0,,51,OVERALL,OVR,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,OVERALL,OVR,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,OVERALL,OVR,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,-,No data available,,,Gender,Male,,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,GENDER,GENM,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,GENDER,GENM,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,-,No data available,,,Gender,Female,,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,GENDER,GENF,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,GENDER,GENF,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,WHT,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,WHT,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,BLK,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,BLK,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,HIS,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,HIS,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,OTH,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,OTH,,,,
2013,2013,VI,Virgin Islands,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-64.896335 18.335765),ART,ART2_0,,78,RACE,MRC,,,,
