YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2011,2011,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,39.7,39.7,,,37.3,42.1,Gender,Female,,,,,,29,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2016,2016,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.8,43.8,,,41.9,45.7,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2012,2012,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.9,33.9,,,23.9,45.7,Race/Ethnicity,Hispanic,,,,,,29,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2018,2018,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.4,33.4,,,31,35.8,Gender,Male,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2021,2021,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.0,40,,,37.5,42.5,Gender,Female,,,,,,28,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2013,2013,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.6,42.6,,,40.9,44.3,Overall,Overall,,,,,,29,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2018,2018,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,30.8,30.8,,,25.8,36.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2019,2019,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.5,38.5,,,29,48.9,Race/Ethnicity,"Other, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2015,2015,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.8,40.8,,,38.2,43.5,Gender,Male,,,,,,29,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2017,2017,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.3,36.3,,,34,38.6,Gender,Male,,,,,,29,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2016,2016,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,27.1,27.1,,,19.1,37,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2017,2017,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.4,37.4,,,28.6,47.2,Race/Ethnicity,"Other, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2014,2014,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,30.3,30.3,,,19.7,43.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2011,2011,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,38.6,38.6,,,27.4,51.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2021,2021,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,48.4,48.4,,,36.2,60.9,Race/Ethnicity,"Other, non-Hispanic",,,,,,28,IMM,IMM1_0,AGEADJPREV,RACE,OTH,,,,
2018,2018,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.0,38,,,36.2,39.9,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2011,2011,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.8,37.8,,,36.1,39.5,Overall,Overall,,,,,,29,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,49.5,49.5,,,47.2,51.8,Gender,Female,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2013,2013,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,42.7,42.7,,,31.9,54.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2017,2017,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.7,37.7,,,35.5,40.1,Gender,Male,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2020,2020,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.3,32.3,,,23,43.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2021,2021,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,32.7,32.7,,,29.7,35.8,Race/Ethnicity,"Black, non-Hispanic",,,,,,28,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2020,2020,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,49.3,49.3,,,47.8,50.8,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2011,2011,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.8,38.8,,,37,40.7,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2019,2019,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,50.7,50.7,,,48.4,52.9,Gender,Female,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2012,2012,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,38.1,38.1,,,36.4,39.9,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,WHT,,,,
2014,2014,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,45.0,45,,,43.1,46.9,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2012,2012,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.7,34.7,,,24.8,46.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2016,2016,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,42.4,42.4,,,36,49.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2014,2014,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,34.3,34.3,,,29.2,39.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2017,2017,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,48.2,48.2,,,46,50.4,Gender,Female,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2018,2018,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,17.1,17.1,,,9.3,29.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2012,2012,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.4,36.4,,,27.2,46.7,Race/Ethnicity,Hispanic,,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2021,2021,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.9,36.9,,,34.5,39.4,Gender,Female,,,,,,28,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2013,2013,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,47.0,47,,,45,49.1,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2018,2018,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,31.9,31.9,,,23.8,41.3,Race/Ethnicity,Hispanic,,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2019,2019,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.0,41,,,38.6,43.3,Gender,Male,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,48.7,48.7,,,46.4,51,Gender,Female,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2011,2011,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.3,41.3,,,39,43.6,Gender,Female,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2015,2015,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.2,46.2,,,44.3,48,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2016,2016,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,34.7,34.7,,,26.7,43.7,Race/Ethnicity,Hispanic,,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2020,2020,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,48.2,48.2,,,46.2,50.2,Gender,Female,,,,,,29,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2014,2014,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,39.1,39.1,,,28.9,50.4,Race/Ethnicity,Hispanic,,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2013,2013,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.0,36,,,33.5,38.6,Gender,Male,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2016,2016,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.7,29.7,,,19.9,41.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2012,2012,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.5,35.5,,,30.4,40.9,Race/Ethnicity,"Black, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2017,2017,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,41.0,41,,,28.8,54.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2020,2020,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,46.0,46,,,37.6,54.6,Race/Ethnicity,"Other, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,OTH,,,,
2011,2011,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.1,34.1,,,31.6,36.7,Gender,Male,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2021,2021,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.7,37.7,,,35.8,39.6,Overall,Overall,,,,,,28,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.3,33.3,,,21.9,47.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2015,2015,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.8,41.8,,,39.3,44.3,Gender,Male,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2020,2020,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.7,46.7,,,45.3,48.1,Overall,Overall,,,,,,29,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.2,37.2,,,27.6,47.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2020,2020,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.8,35.8,,,31.7,40.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2017,2017,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,44.8,44.8,,,43,46.5,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2013,2013,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.1,40.1,,,26.8,55,Race/Ethnicity,"Other, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2020,2020,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.3,32.3,,,24.9,40.6,Race/Ethnicity,Hispanic,,,,,,29,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2019,2019,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,47.8,47.8,,,46,49.6,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2015,2015,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,47.7,47.7,,,45.2,50.1,Gender,Female,,,,,,29,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2011,2011,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.5,40.5,,,28.8,53.3,Race/Ethnicity,"Other, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2018,2018,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.0,35,,,33.1,37,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,WHT,,,,
2015,2015,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,45.8,45.8,,,44.1,47.5,Overall,Overall,,,,,,29,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,45.7,45.7,,,43.4,48.1,Gender,Female,,,,,,29,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2021,2021,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.3,35.3,,,33.4,37.2,Overall,Overall,,,,,,28,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,47.4,47.4,,,45.1,49.8,Gender,Female,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2017,2017,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.1,43.1,,,41.5,44.7,Overall,Overall,,,,,,29,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2021,2021,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,51.5,51.5,,,37.7,65.1,Race/Ethnicity,"Other, non-Hispanic",,,,,,28,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2018,2018,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.5,39.5,,,37.1,41.9,Gender,Female,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2012,2012,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.2,37.2,,,28.2,47.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2012,2012,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.8,40.8,,,39,42.6,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2019,2019,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.0,46,,,44.3,47.6,Overall,Overall,,,,,,29,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2018,2018,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,20.9,20.9,,,12.7,32.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2014,2014,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,42.5,42.5,,,40.5,44.5,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,WHT,,,,
2016,2016,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,41.4,41.4,,,39.4,43.5,Race/Ethnicity,"White, non-Hispanic",,,,,,29,IMM,IMM1_0,AGEADJPREV,RACE,WHT,,,,
2016,2016,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,47.5,47.5,,,45,50,Gender,Female,,,,,,29,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2019,2019,MO,Missouri,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,48.2,48.2,,,45.7,50.6,Gender,Female,,,,,,29,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2021,2021,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.8,32.8,,,29.7,36,Race/Ethnicity,"Black, non-Hispanic",,,,,,28,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
2014,2014,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.8,36.8,,,24,51.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,28,IMM,IMM1_0,AGEADJPREV,RACE,OTH,,,,
2011,2011,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.8,36.8,,,34.9,38.8,Gender,Female,,,,,,30,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2018,2018,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.2,36.2,,,34.1,38.2,Race/Ethnicity,"White, non-Hispanic",,,,,,28,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2011,2011,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,26.9,26.9,,,18.7,37,Race/Ethnicity,Hispanic,,,,,,30,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2016,2016,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.7,36.7,,,24.5,50.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,28,IMM,IMM1_0,AGEADJPREV,RACE,OTH,,,,
2014,2014,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.1,39.1,,,37.4,40.8,Race/Ethnicity,"White, non-Hispanic",,,,,,30,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2019,2019,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.7,36.7,,,28.5,45.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,30,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2014,2014,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,27.4,27.4,,,18.4,38.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,30,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2016,2016,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.4,39.4,,,37.6,41.4,Race/Ethnicity,"White, non-Hispanic",,,,,,30,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2015,2015,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.4,40.4,,,38.6,42.3,Overall,Overall,,,,,,28,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,27.3,27.3,,,17,40.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,28,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2013,2013,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.0,39,,,27.9,51.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,30,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2015,2015,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,38.0,38,,,36.1,39.9,Overall,Overall,,,,,,30,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2020,2020,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.3,36.3,,,25.6,48.4,Race/Ethnicity,"Other, non-Hispanic",,,,,,28,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2012,2012,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.8,35.8,,,34.4,37.2,Race/Ethnicity,"White, non-Hispanic",,,,,,30,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2018,2018,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,30.5,30.5,,,28.2,32.9,Gender,Male,,,,,,30,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,32.1,32.1,,,23.4,42.3,Race/Ethnicity,Hispanic,,,,,,30,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2017,2017,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.4,35.4,,,33.4,37.4,Overall,Overall,,,,,,28,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2013,2013,MS,Mississippi,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.3,37.3,,,35.7,39,Overall,Overall,,,,,,28,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.6,40.6,,,39.1,42.2,Overall,Overall,,,,,,30,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,MT,Montana,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.8,43.8,,,42.2,45.5,Race/Ethnicity,"White, non-Hispanic",,,,,,30,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
