YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,WA,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,35.5,35.5,,,32.3,38.8,Overall,Overall,,,,,,53,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,SC,South Carolina,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,45,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,PR,Puerto Rico,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,72,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2018,2018,LA,Louisiana,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,22,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2017,2017,DE,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,10,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2017,2017,ME,Maine,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,23,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2019,2019,TN,Tennessee,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,30.8,30.8,,,26.1,36,Overall,Overall,,,,,,47,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,GA,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,13,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2013,2013,NE,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,31.9,31.9,,,26.7,37.6,Race/Ethnicity,Asian or Pacific Islander,,,,,,31,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2017,2017,MD,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,39.9,39.9,,,27.5,53.7,Race/Ethnicity,Asian or Pacific Islander,,,,,,24,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2012,2012,WY,Wyoming,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,14.7,14.7,,,7.4,27.2,Race/Ethnicity,Hispanic,,,,,,56,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2014,2014,MO,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,31.1,31.1,,,28.2,34.1,Overall,Overall,,,,,,29,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2013,2013,MA,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,42.1,42.1,,,36.7,47.7,Race/Ethnicity,Asian or Pacific Islander,,,,,,25,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2020,2020,DE,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,35.6,35.6,,,32.2,39.1,Overall,Overall,,,,,,10,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,SD,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,22.1,22.1,,,14.8,31.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,46,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2011,2011,KS,Kansas,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,20,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,MI,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,26,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2013,2013,MD,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,40.4,40.4,,,35.9,45,Race/Ethnicity,"White, non-Hispanic",,,,,,24,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2020,2020,KY,Kentucky,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,21,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2020,2020,DC,District of Columbia,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,11,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2020,2020,GU,Guam,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,66,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2020,2020,HI,Hawaii,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,44.2,44.2,,,36.4,52.3,Race/Ethnicity,"White, non-Hispanic",,,,,,15,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2016,2016,WV,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,54,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2014,2014,SD,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,46,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,NJ,New Jersey,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,34,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2018,2018,MS,Mississippi,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,28,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2020,2020,MN,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,27,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2020,2020,NE,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,29.1,29.1,,,21.4,38.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,31,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2013,2013,MA,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,39.5,39.5,,,36.2,43,Overall,Overall,,,,,,25,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,MN,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,27,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,NJ,New Jersey,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,28.9,28.9,,,24.2,34.1,Race/Ethnicity,Hispanic,,,,,,34,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2014,2014,OK,Oklahoma,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,23.5,23.5,,,13.8,37.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,40,RPH,RPH3_0,CRDPREV,RACE,BLK,,,,
2013,2013,ME,Maine,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,,23,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2014,2014,NY,New York,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,27.6,27.6,,,23.3,32.2,Race/Ethnicity,Hispanic,,,,,,36,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2019,2019,WA,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,31,31,,,24,39.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,53,RPH,RPH3_0,CRDPREV,RACE,BLK,,,,
2012,2012,MO,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,29,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2019,2019,MS,Mississippi,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,25.5,25.5,,,22.7,28.6,Overall,Overall,,,,,,28,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,WA,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,53,RPH,RPH3_0,CRDPREV,RACE,OTH,,,,
2013,2013,NJ,New Jersey,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,34,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2014,2014,IA,Iowa,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,22.7,22.7,,,19.2,26.5,Race/Ethnicity,Hispanic,,,,,,19,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2017,2017,WA,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,37.3,37.3,,,32.6,42.2,Race/Ethnicity,"White, non-Hispanic",,,,,,53,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2018,2018,MA,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,48.3,48.3,,,42.4,54.3,Race/Ethnicity,Asian or Pacific Islander,,,,,,25,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2018,2018,DE,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,10,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2012,2012,GA,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,13,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2015,2015,NE,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,34.1,34.1,&,"Less than 60 respondents, interpret with caution",21,50.2,Race/Ethnicity,American Indian or Alaska Native,,,,,,31,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2014,2014,NM,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,34,34,,,29.2,39.1,Race/Ethnicity,"White, non-Hispanic",,,,,,35,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2014,2014,WY,Wyoming,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,56,RPH,RPH3_0,CRDPREV,RACE,BLK,,,,
2013,2013,DE,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,10,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2015,2015,WI,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,29.5,29.5,,,21.3,39.3,Race/Ethnicity,Asian or Pacific Islander,,,,,,55,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2014,2014,IN,Indiana,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,18,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,MN,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,32.9,32.9,&,"Less than 60 respondents, interpret with caution",20.3,48.7,Race/Ethnicity,Asian or Pacific Islander,,,,,,27,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2018,2018,MT,Montana,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,41.4,41.4,,,37.6,45.4,Race/Ethnicity,"White, non-Hispanic",,,,,,30,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2012,2012,US,United States,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,19.5,19.5,,,17.7,21.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,59,RPH,RPH3_0,CRDPREV,RACE,BLK,,,,
2013,2013,SC,South Carolina,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,45,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2020,2020,ND,North Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,21.2,21.2,,,17.9,25,Race/Ethnicity,American Indian or Alaska Native,,,,,,38,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2016,2016,PA,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,42,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2013,2013,MN,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,41.2,41.2,,,37.8,44.7,Race/Ethnicity,"White, non-Hispanic",,,,,,27,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2012,2012,MD,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,24,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2011,2011,KY,Kentucky,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,21,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,NE,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,17.1,17.1,,,12.4,23.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,31,RPH,RPH3_0,CRDPREV,RACE,BLK,,,,
2017,2017,MO,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,29,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2018,2018,UT,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,32.6,32.6,,,25.3,40.9,Race/Ethnicity,Hispanic,,,,,,49,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2017,2017,WV,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,54,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2018,2018,NE,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,29.8,29.8,,,25.5,34.6,Race/Ethnicity,Hispanic,,,,,,31,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2015,2015,DE,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,31.4,31.4,,,28.4,34.5,Overall,Overall,,,,,,10,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,SD,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,25.2,25.2,,,20.3,30.9,Race/Ethnicity,American Indian or Alaska Native,,,,,,46,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2016,2016,NM,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,34.2,34.2,,,31.6,37,Overall,Overall,,,,,,35,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2020,2020,WY,Wyoming,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,56,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2015,2015,TX,Texas,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2012,2012,IL,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,17,RPH,RPH3_0,CRDPREV,RACE,OTH,,,,
2019,2019,WI,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,22.4,22.4,&,"Less than 60 respondents, interpret with caution",12.8,36.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,55,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2016,2016,NY,New York,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,38.6,38.6,,,32.4,45.1,Race/Ethnicity,Asian or Pacific Islander,,,,,,36,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2017,2017,WI,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,33.6,33.6,,,29.9,37.5,Overall,Overall,,,,,,55,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,WV,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,54,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2018,2018,OK,Oklahoma,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,40,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2017,2017,PA,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,22,22,,,14.3,32.3,Race/Ethnicity,Hispanic,,,,,,42,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2018,2018,VT,Vermont,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,50,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2014,2014,MO,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,29,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2013,2013,VT,Vermont,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,50,RPH,RPH3_0,CRDPREV,RACE,OTH,,,,
2020,2020,NH,New Hampshire,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,55.2,55.2,&,"Less than 60 respondents, interpret with caution",35.5,73.4,Race/Ethnicity,Hispanic,,,,,,33,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2013,2013,ME,Maine,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,23,RPH,RPH3_0,CRDPREV,RACE,BLK,,,,
2020,2020,MI,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,26,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2015,2015,UT,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,49,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2015,2015,MA,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,25,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2020,2020,MT,Montana,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,30,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2013,2013,MD,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,24.2,24.2,,,19.5,29.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,24,RPH,RPH3_0,CRDPREV,RACE,BLK,,,,
2016,2016,NH,New Hampshire,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,,33,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2016,2016,WY,Wyoming,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,32,32,,,27.8,36.5,Overall,Overall,,,,,,56,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2018,2018,MT,Montana,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,19.7,19.7,,,13.7,27.3,Race/Ethnicity,American Indian or Alaska Native,,,,,,30,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2014,2014,HI,Hawaii,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,27,27,,,18.7,37.3,Race/Ethnicity,Hispanic,,,,,,15,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2012,2012,NY,New York,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,36,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2015,2015,OH,Ohio,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,21.6,21.6,&,"Less than 60 respondents, interpret with caution",8.3,45.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,39,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2017,2017,MI,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,21.4,21.4,&,"Less than 60 respondents, interpret with caution",9.6,41.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,26,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2019,2019,UT,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,47.5,47.5,,,32.3,63.2,Race/Ethnicity,Asian or Pacific Islander,,,,,,49,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2014,2014,ME,Maine,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,40.7,40.7,,,37.1,44.5,Overall,Overall,,,,,,23,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,OR,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,41,RPH,RPH3_0,CRDPREV,RACE,OTH,,,,
2020,2020,VI,Virgin Islands,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,78,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,IL,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,17,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2019,2019,MI,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,17.8,17.8,,,10.1,29.3,Race/Ethnicity,Hispanic,,,,,,26,RPH,RPH3_0,CRDPREV,RACE,HIS,,,,
2017,2017,UT,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,54.2,54.2,&,"Less than 60 respondents, interpret with caution",32.1,74.8,Race/Ethnicity,Asian or Pacific Islander,,,,,,49,RPH,RPH3_0,CRDPREV,RACE,API,,,,
2020,2020,WV,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,37,37,,,32.1,42.1,Race/Ethnicity,"White, non-Hispanic",,,,,,54,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2012,2012,MS,Mississippi,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,28,RPH,RPH3_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,NE,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,40.1,40.1,,,35.9,44.4,Race/Ethnicity,"White, non-Hispanic",,,,,,31,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2017,2017,GA,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,32.7,32.7,,,26.4,39.6,Race/Ethnicity,"White, non-Hispanic",,,,,,13,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
2020,2020,MA,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,41.3,41.3,&,"Less than 60 respondents, interpret with caution",25.5,59.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2012,2012,IL,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,,17,RPH,RPH3_0,CRDPREV,RACE,AIAN,,,,
2017,2017,MO,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,9.3,9.3,&,"Less than 60 respondents, interpret with caution",3.6,22,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2019,2019,HI,Hawaii,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,33.9,33.9,,,25.6,43.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,15,RPH,RPH3_0,CRDPREV,RACE,MRC,,,,
2019,2019,WA,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,39.7,39.7,,,34.9,44.7,Race/Ethnicity,"White, non-Hispanic",,,,,,53,RPH,RPH3_0,CRDPREV,RACE,WHT,,,,
